,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Tgt,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
3517,Obafemi Ayanbadejo,BAL,RB,25.0,8.0,4.0,0.0,0.0,0.0,0.0,15.0,37.0,29.0,23.0,168.0,7.3,0.0,0.0,0.0,0.0,0.0,37.0,1.0,15.0,168.0,1.0,55.5
3518,Reggie Brooks,WAS,RB,23.0,13.0,5.0,0.0,0.0,0.0,0.0,100.0,297.0,21.0,13.0,68.0,5.23,3.0,3.0,0.0,0.0,0.0,297.0,2.0,100.0,68.0,0.0,55.5
3519,Mack Strong,SEA,RB,31.0,16.0,12.0,0.0,0.0,0.0,0.0,23.0,94.0,32.0,22.0,120.0,5.45,0.0,0.0,0.0,0.0,0.0,94.0,0.0,23.0,120.0,2.0,55.4
3520,Carwell Gardner,BUF,RB,28.0,16.0,7.0,0.0,0.0,0.0,0.0,41.0,135.0,14.0,11.0,89.0,8.09,1.0,1.0,0.0,0.0,0.0,135.0,4.0,41.0,89.0,0.0,55.4
3521,Larry Moriarty,HOU,RB,25.0,16.0,8.0,0.0,0.0,0.0,0.0,65.0,321.0,,4.0,32.0,8.0,1.0,0.0,0.0,0.0,0.0,321.0,3.0,65.0,32.0,0.0,55.3
3522,Sammy Johnson,SFO,RB,22.0,14.0,0.0,0.0,0.0,0.0,0.0,44.0,237.0,,11.0,106.0,9.64,1.0,0.0,0.0,0.0,0.0,237.0,2.0,44.0,106.0,0.0,55.3
3523,Willie Parker,PIT,RB,29.0,14.0,3.0,0.0,0.0,0.0,0.0,98.0,389.0,7.0,6.0,64.0,10.67,2.0,1.0,0.0,0.0,0.0,389.0,0.0,98.0,64.0,1.0,55.3
3524,Rodney Culver,IND,RB,24.0,16.0,1.0,0.0,0.0,0.0,0.0,65.0,150.0,15.0,11.0,112.0,10.18,3.0,0.0,0.0,0.0,0.0,150.0,3.0,65.0,112.0,1.0,55.2
3525,Najeh Davenport,GNB,RB,25.0,11.0,1.0,0.0,0.0,0.0,0.0,71.0,359.0,4.0,4.0,33.0,8.25,1.0,0.0,0.0,0.0,0.0,359.0,2.0,71.0,33.0,0.0,55.2
3526,Earnest Byner,CLE,RB,32.0,16.0,1.0,0.0,0.0,0.0,0.0,75.0,219.0,15.0,11.0,102.0,9.27,0.0,0.0,0.0,0.0,0.0,219.0,2.0,75.0,102.0,0.0,55.1
3527,Kendall Hunter,SFO,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,78.0,358.0,4.0,2.0,13.0,6.5,1.0,1.0,0.0,0.0,0.0,358.0,3.0,78.0,13.0,0.0,55.1
3528,Greg Hawthorne,PIT,RB,26.0,9.0,1.0,0.0,0.0,0.0,0.0,15.0,68.0,,12.0,182.0,15.17,0.0,0.0,0.0,0.0,0.0,68.0,0.0,15.0,182.0,3.0,55.0
3529,Doug Chapman,MIN,RB,24.0,16.0,3.0,0.0,0.0,0.0,0.0,63.0,195.0,19.0,16.0,135.0,8.44,1.0,0.0,0.0,0.0,0.0,195.0,0.0,63.0,135.0,1.0,55.0
3530,Brad Baxter,NYJ,RB,27.0,15.0,9.0,0.0,0.0,0.0,0.0,60.0,170.0,11.0,10.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,170.0,4.0,60.0,40.0,0.0,55.0
3531,James Saxon,KAN,RB,23.0,16.0,2.0,0.0,1.0,0.0,1.0,58.0,233.0,,11.0,86.0,7.82,2.0,0.0,0.0,0.0,1.0,233.0,3.0,58.0,86.0,0.0,54.90000000000001
3532,Booker Russell,OAK,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,33.0,190.0,,6.0,79.0,13.17,1.0,0.0,0.0,0.0,0.0,190.0,4.0,33.0,79.0,0.0,54.9
3533,Booker Russell,OAK,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,33.0,190.0,,6.0,79.0,13.17,1.0,0.0,0.0,0.0,0.0,190.0,4.0,33.0,79.0,0.0,54.9
3534,Beanie Wells,ARI,RB,24.0,8.0,7.0,0.0,0.0,0.0,0.0,88.0,234.0,1.0,1.0,24.0,24.0,1.0,1.0,0.0,0.0,0.0,234.0,5.0,88.0,24.0,0.0,54.8
3535,Cedric Houston,NYJ,RB,23.0,12.0,4.0,0.0,0.0,0.0,0.0,81.0,302.0,10.0,8.0,66.0,8.25,1.0,1.0,0.0,0.0,0.0,302.0,2.0,81.0,66.0,0.0,54.8
3536,Jimmy Thomas,SFO,RB,25.0,14.0,1.0,0.0,0.0,0.0,0.0,52.0,250.0,,15.0,148.0,9.87,3.0,0.0,0.0,0.0,0.0,250.0,1.0,52.0,148.0,0.0,54.8
3537,James Allen,CHI,RB,23.0,6.0,2.0,0.0,0.0,0.0,0.0,58.0,270.0,14.0,8.0,77.0,9.63,1.0,0.0,0.0,0.0,0.0,270.0,1.0,58.0,77.0,1.0,54.7
3538,Dion Lewis,NWE,RB,26.0,7.0,5.0,0.0,0.0,0.0,0.0,64.0,283.0,24.0,17.0,94.0,5.53,1.0,0.0,0.0,0.0,0.0,283.0,0.0,64.0,94.0,0.0,54.7
3539,Charles Alexander,CIN,RB,22.0,16.0,3.0,0.0,0.0,0.0,0.0,88.0,286.0,,11.0,91.0,8.27,0.0,0.0,0.0,0.0,0.0,286.0,1.0,88.0,91.0,0.0,54.7
3540,Charles Alexander,CIN,RB,22.0,16.0,3.0,0.0,0.0,0.0,0.0,88.0,286.0,,11.0,91.0,8.27,0.0,0.0,0.0,0.0,0.0,286.0,1.0,88.0,91.0,0.0,54.7
3541,Joe Profit,2TM,RB,24.0,11.0,4.0,0.0,0.0,0.0,0.0,90.0,329.0,,11.0,108.0,9.82,6.0,0.0,0.0,0.0,0.0,329.0,2.0,90.0,108.0,0.0,54.7
3542,Joseph Randle,DAL,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,51.0,343.0,5.0,4.0,23.0,5.75,2.0,2.0,0.0,0.0,0.0,343.0,3.0,51.0,23.0,0.0,54.6
3543,Dominic Rhodes,IND,RB,26.0,13.0,1.0,0.0,0.0,0.0,0.0,40.0,118.0,16.0,12.0,88.0,7.33,2.0,1.0,0.0,0.0,0.0,118.0,4.0,40.0,88.0,0.0,54.6
3544,Justin Griffith,ATL,RB,25.0,16.0,15.0,0.0,0.0,0.0,0.0,15.0,65.0,34.0,21.0,111.0,5.29,1.0,1.0,0.0,0.0,0.0,65.0,0.0,15.0,111.0,3.0,54.6
3545,Michael Wiley,DAL,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,34.0,247.0,27.0,16.0,99.0,6.19,1.0,1.0,0.0,0.0,0.0,247.0,0.0,34.0,99.0,1.0,54.6
3546,Cedric Benson,GNB,RB,30.0,5.0,5.0,0.0,0.0,0.0,0.0,71.0,248.0,15.0,14.0,97.0,6.93,1.0,0.0,0.0,0.0,0.0,248.0,1.0,71.0,97.0,0.0,54.5
3547,Mike Sellers,WAS,RB,32.0,14.0,12.0,0.0,0.0,0.0,0.0,26.0,78.0,24.0,17.0,117.0,6.88,1.0,0.0,0.0,0.0,0.0,78.0,2.0,26.0,117.0,1.0,54.5
3548,Kenneth Dixon,BAL,RB,24.0,6.0,0.0,0.0,0.0,0.0,0.0,60.0,333.0,7.0,6.0,51.0,8.5,2.0,1.0,0.0,0.0,0.0,333.0,2.0,60.0,51.0,0.0,54.4
3549,Toby Gerhart,MIN,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,50.0,169.0,27.0,20.0,155.0,7.75,2.0,2.0,0.0,0.0,0.0,169.0,1.0,50.0,155.0,0.0,54.4
3550,Stevan Ridley,NWE,RB,22.0,16.0,2.0,0.0,0.0,0.0,0.0,87.0,441.0,5.0,3.0,13.0,4.33,1.0,0.0,0.0,0.0,0.0,441.0,1.0,87.0,13.0,0.0,54.4
3551,Joe Delaney,KAN,RB,24.0,8.0,7.0,0.0,0.0,0.0,0.0,95.0,380.0,,11.0,53.0,4.82,0.0,0.0,0.0,0.0,0.0,380.0,0.0,95.0,53.0,0.0,54.3
3552,Lorenzo Neal,SDG,RB,35.0,16.0,15.0,0.0,0.0,0.0,0.0,29.0,98.0,29.0,24.0,145.0,6.04,0.0,0.0,0.0,0.0,0.0,98.0,0.0,29.0,145.0,1.0,54.3
3553,Vic Washington,HOU,RB,28.0,12.0,5.0,0.0,0.0,0.0,0.0,74.0,281.0,,13.0,92.0,7.08,4.0,0.0,0.0,0.0,0.0,281.0,2.0,74.0,92.0,0.0,54.3
3554,Ovie Mughelli,BAL,RB,26.0,16.0,8.0,0.0,0.0,0.0,0.0,12.0,50.0,24.0,21.0,182.0,8.67,1.0,1.0,0.0,0.0,0.0,50.0,0.0,12.0,182.0,2.0,54.2
3555,John Tarver,NWE,RB,24.0,9.0,7.0,0.0,0.0,0.0,0.0,72.0,321.0,,9.0,51.0,5.67,8.0,0.0,0.0,0.0,0.0,321.0,4.0,72.0,51.0,0.0,54.2
3556,Ronnie Bull,PHI,RB,31.0,13.0,9.0,1.0,1.0,15.0,0.0,94.0,351.0,,9.0,75.0,8.33,2.0,0.0,15.0,0.0,1.0,351.0,0.0,94.0,75.0,1.0,54.2
3557,Harry Sydney,SFO,RB,31.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0,166.0,,10.0,116.0,11.6,1.0,0.0,0.0,0.0,0.0,166.0,2.0,35.0,116.0,1.0,54.2
3558,DeShaun Foster,CAR,RB,24.0,4.0,3.0,0.0,0.0,0.0,0.0,59.0,255.0,10.0,9.0,76.0,8.44,0.0,0.0,0.0,0.0,0.0,255.0,2.0,59.0,76.0,0.0,54.1
3559,Herb Lusk,PHI,RB,24.0,11.0,0.0,0.0,0.0,0.0,0.0,52.0,229.0,,5.0,102.0,20.4,1.0,0.0,0.0,0.0,0.0,229.0,2.0,52.0,102.0,1.0,54.1
3560,Jamie Morris,WAS,RB,24.0,12.0,3.0,0.0,0.0,0.0,0.0,124.0,336.0,,8.0,65.0,8.13,3.0,0.0,0.0,0.0,0.0,336.0,2.0,124.0,65.0,0.0,54.1
3561,Jordan Wilkins,IND,RB,25.0,14.0,1.0,0.0,0.0,0.0,0.0,51.0,307.0,11.0,7.0,43.0,6.14,0.0,0.0,0.0,0.0,0.0,307.0,2.0,51.0,43.0,0.0,54.0
3562,Tony Baker,RAM,RB,29.0,14.0,0.0,0.0,0.0,0.0,0.0,53.0,135.0,,4.0,65.0,16.25,0.0,0.0,0.0,0.0,0.0,135.0,5.0,53.0,65.0,0.0,54.0
3563,William Powell,ARI,RB,24.0,13.0,1.0,0.0,0.0,0.0,0.0,60.0,217.0,25.0,19.0,132.0,6.95,2.0,0.0,0.0,0.0,0.0,217.0,0.0,60.0,132.0,0.0,53.90000000000001
3564,Justin Griffith,ATL,RB,24.0,12.0,11.0,0.0,0.0,0.0,0.0,9.0,39.0,31.0,22.0,220.0,10.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,9.0,220.0,1.0,53.9
3565,William Henderson,GNB,RB,34.0,16.0,8.0,0.0,0.0,0.0,0.0,1.0,-5.0,34.0,30.0,264.0,8.8,1.0,1.0,0.0,0.0,0.0,-5.0,0.0,1.0,264.0,0.0,53.9
3566,Preston Pearson,DAL,RB,35.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,,20.0,213.0,10.65,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,213.0,2.0,53.9
3567,Ben Tate,HOU,RB,24.0,11.0,0.0,0.0,0.0,0.0,0.0,65.0,279.0,11.0,11.0,49.0,4.45,1.0,1.0,0.0,0.0,0.0,279.0,2.0,65.0,49.0,0.0,53.8
3568,Tom Newton,NYJ,RB,27.0,16.0,7.0,0.0,0.0,0.0,0.0,73.0,244.0,,17.0,104.0,6.12,2.0,0.0,0.0,0.0,0.0,244.0,1.0,73.0,104.0,0.0,53.8
3569,Greg Lewis,DEN,RB,23.0,16.0,2.0,0.0,1.0,0.0,0.0,73.0,268.0,4.0,4.0,30.0,7.5,2.0,0.0,0.0,0.0,1.0,268.0,4.0,73.0,30.0,0.0,53.8
3570,Ricky Moore,BUF,RB,23.0,11.0,8.0,0.0,0.0,0.0,0.0,33.0,104.0,,23.0,184.0,8.0,2.0,0.0,0.0,0.0,0.0,104.0,1.0,33.0,184.0,0.0,53.8
3571,Willard Harrell,GNB,RB,25.0,13.0,4.0,1.0,1.0,33.0,0.0,60.0,140.0,,19.0,194.0,10.21,3.0,0.0,33.0,0.0,1.0,140.0,1.0,60.0,194.0,0.0,53.72
3572,Greg Hawthorne,PIT,RB,27.0,10.0,4.0,0.0,0.0,0.0,0.0,5.0,47.0,,19.0,300.0,15.79,0.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0,300.0,0.0,53.7
3573,Robert Drummond,PHI,RB,22.0,16.0,1.0,0.0,0.0,0.0,0.0,32.0,127.0,,17.0,180.0,10.59,0.0,0.0,0.0,0.0,0.0,127.0,0.0,32.0,180.0,1.0,53.7
3574,John Williams,PIT,RB,31.0,11.0,7.0,0.0,0.0,0.0,0.0,29.0,110.0,36.0,24.0,127.0,5.29,2.0,0.0,0.0,0.0,0.0,110.0,0.0,29.0,127.0,1.0,53.7
3575,Derrick Lassic,DAL,RB,23.0,10.0,3.0,0.0,0.0,0.0,0.0,75.0,269.0,13.0,9.0,37.0,4.11,2.0,0.0,0.0,0.0,0.0,269.0,3.0,75.0,37.0,0.0,53.6
3576,Clay Harbor,PHI,RB,25.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,25.0,186.0,7.44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,2.0,53.6
3577,Charles Alexander,CIN,RB,28.0,16.0,5.0,0.0,0.0,0.0,0.0,44.0,156.0,,15.0,110.0,7.33,0.0,0.0,0.0,0.0,0.0,156.0,2.0,44.0,110.0,0.0,53.6
3578,Leon Washington,TEN,RB,32.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,57.0,31.0,22.0,159.0,7.23,3.0,1.0,0.0,0.0,0.0,57.0,0.0,13.0,159.0,2.0,53.6
3579,Olandis Gary,DEN,RB,27.0,13.0,2.0,0.0,0.0,0.0,0.0,37.0,147.0,20.0,18.0,148.0,8.22,0.0,0.0,0.0,0.0,0.0,147.0,1.0,37.0,148.0,0.0,53.5
3580,Darius Walker,HOU,RB,22.0,4.0,2.0,0.0,0.0,0.0,0.0,58.0,264.0,15.0,13.0,81.0,6.23,0.0,0.0,0.0,0.0,0.0,264.0,1.0,58.0,81.0,0.0,53.5
3581,Gary Ellerson,DET,RB,24.0,8.0,2.0,0.0,0.0,0.0,0.0,47.0,196.0,,5.0,48.0,9.6,0.0,0.0,0.0,0.0,0.0,196.0,3.0,47.0,48.0,1.0,53.40000000000001
3582,Dan Doornink,SEA,RB,26.0,8.0,5.0,0.0,0.0,0.0,0.0,45.0,178.0,,22.0,176.0,8.0,2.0,0.0,0.0,0.0,0.0,178.0,0.0,45.0,176.0,0.0,53.40000000000001
3583,Stanley Wilson,CIN,RB,22.0,10.0,2.0,0.0,0.0,0.0,0.0,56.0,267.0,,12.0,107.0,8.92,4.0,0.0,0.0,0.0,0.0,267.0,1.0,56.0,107.0,1.0,53.4
3584,Robert Edwards,MIA,RB,28.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,107.0,23.0,18.0,126.0,7.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,20.0,126.0,1.0,53.3
3585,Stanford Jennings,CIN,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,31.0,92.0,,12.0,101.0,8.42,1.0,0.0,0.0,0.0,0.0,92.0,1.0,31.0,101.0,3.0,53.3
3586,Rodney Carter,PIT,RB,23.0,11.0,2.0,0.0,0.0,0.0,0.0,5.0,12.0,,16.0,180.0,11.25,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,180.0,3.0,53.2
3587,Woody Green,KAN,RB,25.0,6.0,6.0,0.0,0.0,0.0,0.0,73.0,322.0,,9.0,100.0,11.11,2.0,0.0,0.0,0.0,0.0,322.0,1.0,73.0,100.0,0.0,53.2
3588,Todd McNair,KAN,RB,28.0,15.0,1.0,0.0,0.0,0.0,0.0,51.0,278.0,15.0,10.0,74.0,7.4,2.0,0.0,0.0,0.0,0.0,278.0,2.0,51.0,74.0,0.0,53.2
3589,Wayne Morris,STL,RB,28.0,9.0,8.0,0.0,0.0,0.0,0.0,84.0,274.0,,3.0,8.0,2.67,1.0,0.0,0.0,0.0,0.0,274.0,4.0,84.0,8.0,0.0,53.2
3590,Ronnie Hillman,DEN,RB,21.0,14.0,0.0,0.0,0.0,0.0,0.0,85.0,330.0,12.0,10.0,62.0,6.2,2.0,1.0,0.0,0.0,0.0,330.0,1.0,85.0,62.0,0.0,53.2
3591,Sammie Smith,MIA,RB,24.0,12.0,6.0,0.0,0.0,0.0,0.0,83.0,297.0,,14.0,95.0,6.79,3.0,0.0,0.0,0.0,0.0,297.0,1.0,83.0,95.0,0.0,53.2
3592,Charles Alexander,CIN,RB,25.0,9.0,9.0,0.0,0.0,0.0,0.0,64.0,207.0,,14.0,85.0,6.07,1.0,0.0,0.0,0.0,0.0,207.0,1.0,64.0,85.0,1.0,53.2
3593,Luke Willson,SEA,RB,23.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,272.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,1.0,53.2
3594,Wayne Morris,STL,RB,29.0,15.0,11.0,0.0,0.0,0.0,0.0,75.0,257.0,,14.0,55.0,3.93,2.0,0.0,0.0,0.0,0.0,257.0,2.0,75.0,55.0,0.0,53.2
3595,Buford Jordan,NOR,RB,29.0,14.0,6.0,0.0,0.0,0.0,0.0,47.0,150.0,,15.0,92.0,6.13,2.0,0.0,0.0,0.0,0.0,150.0,2.0,47.0,92.0,1.0,53.2
3596,Sam Scarber,SDG,RB,27.0,14.0,2.0,0.0,0.0,0.0,0.0,61.0,236.0,,14.0,96.0,6.86,3.0,0.0,0.0,0.0,0.0,236.0,1.0,61.0,96.0,1.0,53.2
3597,Horace King,DET,RB,27.0,16.0,0.0,0.0,0.0,0.0,0.0,18.0,57.0,,19.0,184.0,9.68,1.0,0.0,0.0,0.0,0.0,57.0,1.0,18.0,184.0,1.0,53.1
3598,Fran Lynch,DEN,RB,30.0,14.0,1.0,0.0,0.0,0.0,0.0,57.0,218.0,,6.0,33.0,5.5,1.0,0.0,0.0,0.0,0.0,218.0,3.0,57.0,33.0,1.0,53.1
3599,James Hadnot,KAN,RB,23.0,13.0,5.0,0.0,0.0,0.0,0.0,76.0,244.0,,15.0,97.0,6.47,4.0,0.0,0.0,0.0,0.0,244.0,2.0,76.0,97.0,0.0,53.1
3600,Arlen Harris,DET,RB,26.0,10.0,3.0,0.0,0.0,0.0,0.0,49.0,158.0,25.0,18.0,132.0,7.33,0.0,0.0,0.0,0.0,0.0,158.0,1.0,49.0,132.0,0.0,53.0
3601,Tyrone Anthony,NOR,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,65.0,,28.0,185.0,6.61,0.0,0.0,0.0,0.0,0.0,65.0,0.0,17.0,185.0,0.0,53.0
3602,Horace King,DET,RB,26.0,16.0,4.0,0.0,0.0,0.0,0.0,39.0,160.0,,18.0,150.0,8.33,1.0,0.0,0.0,0.0,0.0,160.0,1.0,39.0,150.0,0.0,53.0
3603,Horace King,DET,RB,26.0,16.0,4.0,0.0,0.0,0.0,0.0,39.0,160.0,,18.0,150.0,8.33,1.0,0.0,0.0,0.0,0.0,160.0,1.0,39.0,150.0,0.0,53.0
3604,Earnest Graham,TAM,RB,30.0,12.0,7.0,1.0,1.0,2.0,0.0,20.0,99.0,19.0,16.0,130.0,8.13,1.0,1.0,2.0,1.0,1.0,99.0,1.0,20.0,130.0,1.0,52.98
3605,Mike Adamle,KAN,RB,23.0,14.0,4.0,0.0,0.0,0.0,0.0,73.0,303.0,,15.0,76.0,5.07,3.0,0.0,0.0,0.0,0.0,303.0,1.0,73.0,76.0,0.0,52.90000000000001
3606,Joe Aska,OAK,RB,24.0,15.0,2.0,0.0,0.0,0.0,0.0,62.0,326.0,12.0,8.0,63.0,7.88,1.0,0.0,0.0,0.0,0.0,326.0,1.0,62.0,63.0,0.0,52.90000000000001
3607,Mario Bates,ARI,RB,25.0,16.0,1.0,0.0,0.0,0.0,0.0,60.0,165.0,1.0,1.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,165.0,6.0,60.0,14.0,0.0,52.9
3608,Isaac Redman,PIT,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,52.0,247.0,10.0,9.0,72.0,8.0,2.0,0.0,0.0,0.0,0.0,247.0,0.0,52.0,72.0,2.0,52.9
3609,Harlan Huckleby,GNB,RB,26.0,16.0,2.0,0.0,0.0,0.0,0.0,50.0,182.0,,10.0,87.0,8.7,4.0,0.0,0.0,0.0,0.0,182.0,4.0,50.0,87.0,0.0,52.9
3610,Montario Hardesty,CLE,RB,24.0,10.0,4.0,0.0,0.0,0.0,0.0,88.0,266.0,21.0,14.0,122.0,8.71,1.0,0.0,0.0,0.0,0.0,266.0,0.0,88.0,122.0,0.0,52.8
3611,Zack Crockett,OAK,RB,27.0,13.0,1.0,0.0,0.0,0.0,0.0,45.0,91.0,12.0,8.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0,91.0,4.0,45.0,56.0,1.0,52.7
3612,Lionel James,SDG,RB,24.0,7.0,1.0,0.0,0.0,0.0,0.0,51.0,224.0,,23.0,173.0,7.52,5.0,0.0,0.0,0.0,0.0,224.0,0.0,51.0,173.0,0.0,52.7
3613,Roland Hooks,BUF,RB,27.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,118.0,,23.0,179.0,7.78,3.0,0.0,0.0,0.0,0.0,118.0,1.0,25.0,179.0,0.0,52.7
3614,LaMont Jordan,NYJ,RB,23.0,16.0,0.0,0.0,1.0,0.0,0.0,39.0,292.0,10.0,7.0,44.0,6.29,0.0,0.0,0.0,0.0,1.0,292.0,1.0,39.0,44.0,1.0,52.6
3615,Tatum Bell,DEN,RB,27.0,7.0,3.0,0.0,0.0,0.0,0.0,44.0,249.0,14.0,10.0,57.0,5.7,0.0,0.0,0.0,0.0,0.0,249.0,2.0,44.0,57.0,0.0,52.6
3616,Freeman McNeil,NYJ,RB,32.0,13.0,1.0,0.0,0.0,0.0,0.0,51.0,300.0,,7.0,56.0,8.0,1.0,0.0,0.0,0.0,0.0,300.0,2.0,51.0,56.0,0.0,52.6
3617,Buford McGee,RAM,RB,28.0,16.0,10.0,0.0,0.0,0.0,0.0,22.0,69.0,,16.0,117.0,7.31,0.0,0.0,0.0,0.0,0.0,69.0,0.0,22.0,117.0,3.0,52.6
3618,Fred Taylor,NWE,RB,33.0,6.0,1.0,0.0,0.0,0.0,0.0,63.0,269.0,3.0,2.0,17.0,8.5,1.0,1.0,0.0,0.0,0.0,269.0,4.0,63.0,17.0,0.0,52.6
3619,Stan Fritts,CIN,RB,24.0,13.0,4.0,0.0,0.0,0.0,0.0,47.0,200.0,,9.0,75.0,8.33,1.0,0.0,0.0,0.0,0.0,200.0,3.0,47.0,75.0,0.0,52.5
3620,Cory Schlesinger,DET,RB,27.0,16.0,11.0,0.0,0.0,0.0,0.0,43.0,124.0,34.0,21.0,151.0,7.19,4.0,1.0,0.0,0.0,0.0,124.0,0.0,43.0,151.0,1.0,52.5
3621,Cleveland Gary,RAM,RB,25.0,10.0,2.0,0.0,0.0,0.0,0.0,68.0,245.0,,13.0,110.0,8.46,1.0,0.0,0.0,0.0,0.0,245.0,1.0,68.0,110.0,0.0,52.5
3622,Samkon Gado,2TM,RB,24.0,9.0,1.0,0.0,0.0,0.0,0.0,56.0,210.0,23.0,17.0,85.0,5.0,1.0,0.0,0.0,0.0,0.0,210.0,1.0,56.0,85.0,0.0,52.5
3623,Michael Bush,CHI,RB,29.0,15.0,0.0,0.0,0.0,0.0,0.0,63.0,197.0,8.0,4.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,197.0,3.0,63.0,48.0,1.0,52.5
3624,Kevin Faulk,NWE,RB,23.0,11.0,2.0,0.0,0.0,0.0,0.0,67.0,227.0,19.0,12.0,98.0,8.17,3.0,2.0,0.0,0.0,0.0,227.0,1.0,67.0,98.0,1.0,52.5
3625,Oscar Reed,MIN,RB,30.0,7.0,4.0,0.0,0.0,0.0,0.0,62.0,215.0,,15.0,99.0,6.6,0.0,0.0,0.0,0.0,0.0,215.0,0.0,62.0,99.0,1.0,52.4
3626,Rashad Jennings,JAX,RB,24.0,15.0,0.0,0.0,0.0,0.0,0.0,39.0,202.0,18.0,16.0,101.0,6.31,0.0,0.0,0.0,0.0,0.0,202.0,1.0,39.0,101.0,0.0,52.3
3627,Dominic Rhodes,OAK,RB,28.0,10.0,2.0,0.0,0.0,0.0,0.0,75.0,302.0,18.0,11.0,70.0,6.36,2.0,1.0,0.0,0.0,0.0,302.0,1.0,75.0,70.0,0.0,52.2
3628,Thomas Sanders,CHI,RB,24.0,16.0,1.0,0.0,0.0,0.0,0.0,27.0,224.0,,2.0,18.0,9.0,2.0,0.0,0.0,0.0,0.0,224.0,5.0,27.0,18.0,0.0,52.2
3629,Barry Redden,RAM,RB,23.0,15.0,0.0,0.0,0.0,0.0,0.0,75.0,372.0,,4.0,30.0,7.5,2.0,0.0,0.0,0.0,0.0,372.0,2.0,75.0,30.0,0.0,52.2
3630,Marc Edwards,NWE,RB,28.0,16.0,10.0,0.0,0.0,0.0,0.0,31.0,96.0,32.0,23.0,196.0,8.52,1.0,0.0,0.0,0.0,0.0,96.0,0.0,31.0,196.0,0.0,52.2
3631,Cyril Pinder,CHI,RB,25.0,12.0,3.0,0.0,0.0,0.0,0.0,63.0,311.0,,10.0,51.0,5.1,0.0,0.0,0.0,0.0,0.0,311.0,1.0,63.0,51.0,0.0,52.2
3632,Mike Davis,SEA,RB,24.0,6.0,6.0,0.0,0.0,0.0,0.0,68.0,240.0,18.0,15.0,131.0,8.73,0.0,0.0,0.0,0.0,0.0,240.0,0.0,68.0,131.0,0.0,52.1
3633,Lamont Warren,IND,RB,22.0,12.0,1.0,0.0,0.0,0.0,0.0,47.0,152.0,24.0,17.0,159.0,9.35,1.0,1.0,0.0,0.0,0.0,152.0,1.0,47.0,159.0,0.0,52.1
3634,Jason Wright,CLE,RB,26.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,85.0,37.0,22.0,156.0,7.09,1.0,0.0,0.0,0.0,0.0,85.0,0.0,23.0,156.0,1.0,52.1
3635,Aaron Craver,MIA,RB,26.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,27.0,24.0,237.0,9.88,1.0,0.0,0.0,0.0,0.0,43.0,0.0,6.0,237.0,0.0,52.0
3636,Brian Milne,CIN,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,13.0,32.0,32.0,23.0,138.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,13.0,138.0,0.0,52.0
3637,Stevan Ridley,NWE,RB,25.0,6.0,5.0,0.0,0.0,0.0,0.0,94.0,340.0,5.0,4.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,340.0,2.0,94.0,20.0,0.0,52.0
3638,George Adams,NYG,RB,26.0,16.0,1.0,0.0,0.0,0.0,0.0,29.0,76.0,,27.0,174.0,6.44,0.0,0.0,0.0,0.0,0.0,76.0,0.0,29.0,174.0,0.0,52.0
